날짜,종가,시가,고가,저가,거래량,변동 %
2016.1.11,"10,960","11,045","11,200","10,920",364.48K,-0.81%
2016.1.8,"11,050","10,800","11,120","10,750",517.73K,0.23%
2016.1.7,"11,025","11,080","11,200","10,915",853.21K,-1.12%
2016.1.6,"11,150","11,065","11,150","10,910",545.70K,0.90%
2016.1.5,"11,050","10,775","11,050","10,725",515.23K,1.01%
2016.1.4,"10,940","11,040","11,130","10,810",618.59K,-0.68%
2015.12.30,"11,015","10,870","11,015","10,825",395.52K,1.85%
2015.12.29,"10,815","10,395","10,815","10,395",491.18K,3.39%
2015.12.28,"10,460","10,295","10,460","10,255",410.98K,1.55%
2015.12.24,"10,300","10,415","10,430","10,300",441.19K,-1.25%
2015.12.23,"10,430","10,535","10,535","10,425",499.73K,-0.62%
2015.12.22,"10,495","10,565","10,565","10,435",491.74K,-0.71%
2015.12.21,"10,570","10,530","10,615","10,525",742.59K,-0.19%
2015.12.18,"10,590","10,305","10,590","10,240",690.65K,2.22%
2015.12.17,"10,360","10,300","10,360","10,185",406.45K,1.37%
2015.12.16,"10,220","10,225","10,285","10,200",371.28K,0.89%
2015.12.15,"10,130","10,020","10,130","9,980",325.18K,2.07%
2015.12.14,"9,925","10,110","10,110","9,920",348.09K,-3.64%
2015.12.11,"10,300","10,485","10,490","10,260",316.15K,-1.58%
2015.12.10,"10,465","10,555","10,600","10,370",317.68K,-1.13%
2015.12.9,"10,585","10,620","10,625","10,580",303.78K,-0.66%
2015.12.8,"10,655","10,835","10,890","10,600",407.33K,-2.07%
2015.12.7,"10,880","11,080","11,090","10,880",307.69K,-1.05%
2015.12.4,"10,995","10,955","11,015","10,950",349.08K,-0.95%
2015.12.3,"11,100","11,050","11,100","10,965",320.68K,0.50%
2015.12.2,"11,045","11,155","11,180","11,045",404.12K,-0.14%
2015.12.1,"11,060","11,010","11,080","10,960",346.50K,0.73%
2015.11.30,"10,980","11,075","11,075","10,905",329.72K,-0.32%
2015.11.27,"11,015","11,060","11,120","11,010",347.46K,-0.50%
2015.11.26,"11,070","11,040","11,080","10,970",377.68K,0.96%
2015.11.25,"10,965","11,000","11,020","10,935",354.34K,-0.05%
2015.11.24,"10,970","10,980","11,015","10,935",383.70K,0.18%
2015.11.23,"10,950","10,960","11,035","10,930",396.35K,0.14%
2015.11.20,"10,935","10,895","10,935","10,865",2.24K,0.60%
2015.11.19,"10,870","10,820","10,920","10,780",305.93K,1.12%
2015.11.18,"10,750","10,780","10,810","10,725",315.93K,0.47%
2015.11.17,"10,700","10,685","10,710","10,635",306.45K,1.76%
2015.11.16,"10,515","10,440","10,605","10,440",323.21K,-1.31%
2015.11.13,"10,655","10,585","10,675","10,520",368.61K,-0.23%
2015.11.12,"10,680","10,605","10,730","10,605",335.24K,1.09%
2015.11.11,"10,565","10,325","10,565","10,320",319.40K,1.98%
2015.11.10,"10,360","10,515","10,590","10,260",368.00K,-2.49%
2015.11.9,"10,625","10,995","10,995","10,605",312.42K,-2.97%
2015.11.6,"10,950","11,000","11,010","10,920",196.94K,0.46%
2015.11.5,"10,900","10,780","10,900","10,780",293.94K,1.54%
2015.11.4,"10,735","10,705","10,735","10,650",222.54K,0.47%
2015.11.3,"10,685","10,700","10,745","10,600",222.64K,0.71%
2015.11.2,"10,610","10,685","10,710","10,610",226.95K,-0.33%
2015.10.30,"10,645","10,820","10,820","10,640",231.95K,-1.53%
2015.10.29,"10,810","10,885","10,895","10,785",249.04K,-0.41%
2015.10.28,"10,855","10,700","10,860","10,640",239.77K,1.88%
2015.10.27,"10,655","10,785","10,805","10,655",249.76K,-0.88%
2015.10.26,"10,750","10,645","10,750","10,625",254.14K,1.46%
2015.10.23,"10,595","10,560","10,595","10,525",234.85K,1.05%
2015.10.22,"10,485","10,600","10,605","10,465",255.95K,-1.64%
2015.10.21,"10,660","10,765","10,775","10,635",305.20K,-0.84%
2015.10.20,"10,750","10,635","10,750","10,590",285.72K,1.42%
2015.10.19,"10,600","10,640","10,645","10,590",293.82K,-0.09%
2015.10.16,"10,610","10,560","10,635","10,555",301.76K,1.48%
2015.10.15,"10,455","10,425","10,455","10,355",243.52K,0.82%
2015.10.14,"10,370","10,415","10,450","10,370",22.14K,-0.48%
2015.10.13,"10,420","10,520","10,520","10,420",20.03K,-0.53%
2015.10.12,"10,475","10,500","10,500","10,470",40.07K,-0.24%
2015.10.8,"10,500","10,660","10,680","10,430",40.07K,-0.94%
2015.10.7,"10,600","10,760","10,760","10,600",20.25K,-2.21%
2015.10.6,"10,840","10,920","10,950","10,840",40.25K,-0.55%
2015.10.5,"10,900","10,930","10,940","10,880",40.98K,0.83%
2015.10.2,"10,810","10,800","10,825","10,800",60.03K,0.46%
